#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Aqua Marina (Europe);Aqua Marina (Europe);Atari 800;;;;;;;;;;;;;;
Aquatron (USA);Aquatron (USA);Atari 800;;;;;;;;;;;;;;
Arcade Fruit Machine (Europe);Arcade Fruit Machine (Europe);Atari 800;;;;;;;;;;;;;;
Arcade Machine, The (USA) (Side A);Arcade Machine, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Arcade Machine, The (USA) (Side B);Arcade Machine, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Arcanoid IV (Poland) (Unl);Arcanoid IV (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Archers, The (Europe) (Side A);Archers, The (Europe) (Side A);Atari 800;;;;;;;;;;;;;;
Archers, The (Europe) (Side B);Archers, The (Europe) (Side B);Atari 800;;;;;;;;;;;;;;
Archon (USA);Archon (USA);Atari 800;;;;;;;;;;;;;;
Archon II - Adept (USA);Archon II - Adept (USA);Atari 800;;;;;;;;;;;;;;
Ardy the Aardvark (USA);Ardy the Aardvark (USA);Atari 800;;;;;;;;;;;;;;
Arena 3000 (USA);Arena 3000 (USA);Atari 800;;;;;;;;;;;;;;
Arex (USA);Arex (USA);Atari 800;;;;;;;;;;;;;;
Arkanoid (Europe);Arkanoid (Europe);Atari 800;;;;;;;;;;;;;;
Arkanoid II (Netherlands) (Unl);Arkanoid II (Netherlands) (Unl);Atari 800;;;;;;;;;;;;;;
Armor Assault (USA);Armor Assault (USA);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 1 (Germany) (Unl);Arno Boulder Dash 1 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 2 (Germany) (Unl);Arno Boulder Dash 2 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 3 (Germany) (Unl);Arno Boulder Dash 3 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 4 (Germany) (Unl);Arno Boulder Dash 4 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 5 (Germany) (Unl);Arno Boulder Dash 5 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Arno Boulder Dash 6 (Germany) (Unl);Arno Boulder Dash 6 (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Around the Planet (Poland);Around the Planet (Poland);Atari 800;;;;;;;;;;;;;;
Around the World (USA);Around the World (USA);Atari 800;;;;;;;;;;;;;;
Artefakt Przodkow (Poland);Artefakt Przodkow (Poland);Atari 800;;;;;;;;;;;;;;
Asteroid Miners (USA);Asteroid Miners (USA);Atari 800;;;;;;;;;;;;;;
Asteroid Storm (Europe) (Unl);Asteroid Storm (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Asteroids (USA);Asteroids (USA);Atari 800;;;;;;;;;;;;;;
Asteroids II (USA);Asteroids II (USA);Atari 800;;;;;;;;;;;;;;
Astra Phantasm (Europe);Astra Phantasm (Europe);Atari 800;;;;;;;;;;;;;;
Astro Chase (USA);Astro Chase (USA);Atari 800;;;;;;;;;;;;;;
Astro Road (Czech Republic) (Unl);Astro Road (Czech Republic) (Unl);Atari 800;;;;;;;;;;;;;;
Astro-Droid (Europe);Astro-Droid (Europe);Atari 800;;;;;;;;;;;;;;
Astro-Grover (USA);Astro-Grover (USA);Atari 800;;;;;;;;;;;;;;
Astrology (USA);Astrology (USA);Atari 800;;;;;;;;;;;;;;
Astromeda (Europe);Astromeda (Europe);Atari 800;;;;;;;;;;;;;;
Astron IV (USA);Astron IV (USA);Atari 800;;;;;;;;;;;;;;
Astron IX (USA);Astron IX (USA);Atari 800;;;;;;;;;;;;;;
Astrowarriors (USA);Astrowarriors (USA);Atari 800;;;;;;;;;;;;;;
Asylum, The (USA) (Unl);Asylum, The (USA) (Unl);Atari 800;;;;;;;;;;;;;;
At the Codfish Ball (USA) (Unl);At the Codfish Ball (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Atari Invaders (USA) (Unl);Atari Invaders (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Atari Tarots (France);Atari Tarots (France);Atari 800;;;;;;;;;;;;;;
Atari XL Sokoban (Germany);Atari XL Sokoban (Germany);Atari 800;;;;;;;;;;;;;;
AtariOracle (USA) (Side A);AtariOracle (USA) (Side A);Atari 800;;;;;;;;;;;;;;
AtariOracle (USA) (Side B);AtariOracle (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Atarzee (USA) (Unl);Atarzee (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Atlantis (USA);Atlantis (USA);Atari 800;;;;;;;;;;;;;;
Atlantis Boulder Dash (Germany) (Unl);Atlantis Boulder Dash (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Atlantis Revenge (USA);Atlantis Revenge (USA);Atari 800;;;;;;;;;;;;;;
Atom Smasher (USA);Atom Smasher (USA);Atari 800;;;;;;;;;;;;;;
Atomia (Poland);Atomia (Poland);Atari 800;;;;;;;;;;;;;;
