#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Trolls (Europe);Trolls (Europe);Commodore Amiga CD32;;1993;Flair Software;Platform;;;;;0;;;;;
UFO - Enemy Unknown (Europe);UFO - Enemy Unknown (Europe);Commodore Amiga CD32;;1994;MicroProse;Strategy;;;;;0;;;;;
Ultimate Body Blows (Europe);Ultimate Body Blows (Europe);Commodore Amiga CD32;;1994;Team 17;Fighter;;;;;0;;;;;
Ultimate Super Skidmarks (Europe);Ultimate Super Skidmarks (Europe);Commodore Amiga CD32;;1995;Acid;Driving;;;;;0;;;;;
Universe (Europe);Universe (Europe);Commodore Amiga CD32;;1994;Core;Adventure;;;;;0;;;;;
Vital Light (Europe);Vital Light (Europe);Commodore Amiga CD32;;1994;Millennium;Puzzle;;;;;0;;;;;
Wembley International Soccer (Europe);Wembley International Soccer (Europe);Commodore Amiga CD32;;1994;Audiogenic;Sports/Soccer;;;;;0;;;;;
Wendetta 2175 (Europe);Wendetta 2175 (Europe);Commodore Amiga CD32;;1994;Vortex Design;Action;;;;;0;;;;;
Whale's Voyage (Europe);Whale's Voyage (Europe);Commodore Amiga CD32;;1994;Flair Software;Adventure;;;;;0;;;;;
Whizz (Europe);Whizz (Europe);Commodore Amiga CD32;;1995;Flair;Platform;;;;;0;;;;;
Wild Cup Soccer (Europe);Wild Cup Soccer (Europe);Commodore Amiga CD32;;1994;Millennium;Sports/Soccer;;;;;0;;;;;
Will Bridge - Initiation Junior (Europe);Will Bridge - Initiation Junior (Europe);Commodore Amiga CD32;;1994;Will Bridge;Tabletop;;;;;0;;;;;
Worms (Europe);Worms (Europe);Commodore Amiga CD32;;1995;Ocean;Strategy;;;;;0;;;;;
Zool - Ninja of the 'Nth' Dimension (Europe);Zool - Ninja of the 'Nth' Dimension (Europe);Commodore Amiga CD32;;1993;Gremlin;Platform;;;;;0;;;;;
Zool 2 (Europe);Zool 2 (Europe);Commodore Amiga CD32;;1994;Gremlin;Platform;;;;;0;;;;;
