#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Darkquest (Original) (2008) (polygame) (1.0);Darkquest (Original) (2008) (polygame) (1.0);Future Pinball;;;;;;;;;;;;;;
Dead Hunters (Original) (2007) (BlindMankind,  centinex) (0.99);Dead Hunters (Original) (2007) (BlindMankind,  centinex) (0.99);Future Pinball;;;;;;;;;;;;;;
Deal or No Deal (Original) (2007) (kgage) (1.0);Deal or No Deal (Original) (2007) (kgage) (1.0);Future Pinball;;;;;;;;;;;;;;
Dealer's Choice (Williams) (1974) (Popotte) (1.20);Dealer's Choice (Williams) (1974) (Popotte) (1.20);Future Pinball;;;;;;;;;;;;;;
Death Star (Original) (2007) (onurb666) (1.0);Death Star (Original) (2007) (onurb666) (1.0);Future Pinball;;;;;;;;;;;;;;
Diablo II (Original) (2006) (victorkpm) (beta2);Diablo II (Original) (2006) (victorkpm) (beta2);Future Pinball;;;;;;;;;;;;;;
Diamond Jack (Gottlieb) (1967) (Margoni) (1.0);Diamond Jack (Gottlieb) (1967) (Margoni) (1.0);Future Pinball;;;;;;;;;;;;;;
Dino (Original) (2010) (Tii) (1.1);Dino (Original) (2010) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Disney World (Original) (2008) (martinB) (1.4);Disney World (Original) (2008) (martinB) (1.4);Future Pinball;;;;;;;;;;;;;;
Divin (Original) (2006) (0987654321) (b1);Divin (Original) (2006) (0987654321) (b1);Future Pinball;;;;;;;;;;;;;;
DmdDisplayDemo;DmdDisplayDemo;Future Pinball;;;;;;;;;;;;;;
Doc August (Original) (2010) (Tii) (1.0);Doc August (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Doctor Maboul (Milton Bradley Games) (1970) (Patrick,  tiltjlp) (1.0);Doctor Maboul (Milton Bradley Games) (1970) (Patrick,  tiltjlp) (1.0);Future Pinball;;;;;;;;;;;;;;
Dr Robo (Original) (2010) (Tii) (1.0);Dr Robo (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Dragon's Lair (Original) (2006) (BigDraco) (1.01);Dragon's Lair (Original) (2006) (BigDraco) (1.01);Future Pinball;;;;;;;;;;;;;;
Dragonriders Of Pern (Original) (2010) (Anthias) (1.0);Dragonriders Of Pern (Original) (2010) (Anthias) (1.0);Future Pinball;;;;;;;;;;;;;;
Dreams (Original) (2010) (GaBri) (2.0);Dreams (Original) (2010) (GaBri) (2.0);Future Pinball;;;;;;;;;;;;;;
Dreams 2 (Original) (2010) (GaBRi) (1.0);Dreams 2 (Original) (2010) (GaBRi) (1.0);Future Pinball;;;;;;;;;;;;;;
Drone Police (Original) (2010) (Tii) (1.0);Drone Police (Original) (2010) (Tii) (1.0);Future Pinball;;;;;;;;;;;;;;
Drop A Card (Gottlieb) (1971) (Popotte) (2.00);Drop A Card (Gottlieb) (1971) (Popotte) (2.00);Future Pinball;;;;;;;;;;;;;;
Drum Machine (Original) (2011) (Raico) (1.0);Drum Machine (Original) (2011) (Raico) (1.0);Future Pinball;;;;;;;;;;;;;;
