#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Ninja Gaiden 3 - Razor's Edge (USA);Ninja Gaiden 3: Razor's Edge (USA);Nintendo Wii U;;2012;Nintendo;Action;;;;;0;;;;;
Nintendo Land (USA);Nintendo Land (USA);Nintendo Wii U;;2012;Nintendo;Mini-Games;;;;;0;;;;;
One Piece - Unlimited World Red (Europe);One Piece: Unlimited World Red (Europe);Nintendo Wii U;;2014;Bandai Namco Games;Action;;;;;0;;;;;
Pac-Man and the Ghostly Adventures (USA);Pac-Man and the Ghostly Adventures (USA);Nintendo Wii U;;2013;Bandai Namco Games;Platform;;;;;0;;;;;
Pac-Man and the Ghostly Adventures 2 (USA);Pac-Man and the Ghostly Adventures 2 (USA);Nintendo Wii U;;2014;Bandai Namco Games;Platform;;;;;0;;;;;
Paper Mario - Color Splash (USA);Paper Mario: Color Splash (USA);Nintendo Wii U;;2016;Nintendo;Role-Playing;;;;;0;;;;;
Peanuts Movie, The - Snoopy's Grand Adventure (USA);Peanuts Movie, The: Snoopy's Grand Adventure (USA);Nintendo Wii U;;2015;Activision;Platform;;;;;0;;;;;
Penguins of Madagascar (USA);Penguins of Madagascar (USA);Nintendo Wii U;;2014;Little Orbit;Action;;;;;0;;;;;
Phineas and Ferb - Quest for Cool Stuff (USA);Phineas and Ferb: Quest for Cool Stuff (USA);Nintendo Wii U;;2013;Majesco;Adventure;;;;;0;;;;;
Pikmin 3 (USA);Pikmin 3 (USA);Nintendo Wii U;;2013;Nintendo;Strategy;;;;;0;;;;;
Planes (USA);Planes (USA);Nintendo Wii U;;2013;Disney Interactive Studios;Adventure;;;;;0;;;;;
Planes - Fire & Rescue (USA);Planes: Fire & Rescue (USA);Nintendo Wii U;;2014;Little Orbit;Adventure;;;;;0;;;;;
Pokken Tournament (USA);Pokken Tournament (USA);Nintendo Wii U;;2016;Nintendo;Fighter;;;;;0;;;;;
Project Zero - Maiden of Black Water (Europe);Project Zero: Maiden of Black Water (Europe);Nintendo Wii U;;2015;Nintendo;Action;;;;;0;;;;;
Puyo Puyo Tetris (Japan);Puyo Puyo Tetris (Japan);Nintendo Wii U;;2014;Sega;Puzzle;;;;;0;;;;;
Rabbids Land (USA);Rabbids Land (USA);Nintendo Wii U;;2012;Ubisoft;Mini-Games;;;;;0;;;;;
Rapala Pro Bass Fishing (USA);Rapala Pro Bass Fishing (USA);Nintendo Wii U;;2012;Activision;Sports/Fishing;;;;;0;;;;;
Rayman Legends (USA);Rayman Legends (USA);Nintendo Wii U;;2013;Ubisoft;Platform;;;;;0;;;;;
Resident Evil - Revelations (USA);Resident Evil: Revelations (USA);Nintendo Wii U;;2013;Capcom;Action;;;;;0;;;;;
Rise of the Guardians (USA);Rise of the Guardians (USA);Nintendo Wii U;;2012;D3Publisher;Adventure;;;;;0;;;;;
Rodea the Sky Soldier (USA);Rodea the Sky Soldier (USA);Nintendo Wii U;;2015;NIS America;Platform;;;;;0;;;;;
Runbow - Deluxe Edition (USA);Runbow - Deluxe Edition (USA);Nintendo Wii U;;2016;Nighthawk Interactive;Action;;;;;0;;;;;
Ryu ga Gotoku 1 HD for Wii U (Japan);Ryu ga Gotoku 1 HD for Wii U (Japan);Nintendo Wii U;;2013;Sega;Action;;;;;0;;;;;
Ryu ga Gotoku 2 HD for Wii U (Japan);Ryu ga Gotoku 2 HD for Wii U (Japan);Nintendo Wii U;;2013;Sega;Action;;;;;0;;;;;
San Goku Shi 12 with Power-Up Kit (Japan);San Goku Shi 12 with Power-Up Kit (Japan);Nintendo Wii U;;2013;Koei Tecmo Games;Strategy;;;;;0;;;;;
Scribblenauts Unlimited (USA);Scribblenauts Unlimited (USA);Nintendo Wii U;;2012;Warner Bros. Interactive Entertainment;Action;;;;;0;;;;;
Scribblenauts Unmasked - A DC Comics Adventure (USA);Scribblenauts Unmasked: A DC Comics Adventure (USA);Nintendo Wii U;;2013;Warner Bros. Interactive Entertainment;Action;;;;;0;;;;;
Shin Hokuto Musou (Japan);Shin Hokuto Musou (Japan);Nintendo Wii U;;2013;Koei Tecmo Games;Beat-'Em-Up;;;;;0;;;;;
Shovel Knight (USA);Shovel Knight (USA);Nintendo Wii U;;2015;Yacht Club Games;Platform;;;;;0;;;;;
SiNG Party (USA);SiNG Party (USA);Nintendo Wii U;;2012;Nintendo;Rhythm;;;;;0;;;;;
Skylanders Giants (USA);Skylanders Giants (USA);Nintendo Wii U;;2012;Activision;Platform;;;;;0;;;;;
Skylanders Imaginators (USA);Skylanders Imaginators (USA);Nintendo Wii U;;2016;Activision;Platform;;;;;0;;;;;
Skylanders SuperChargers (USA);Skylanders SuperChargers (USA);Nintendo Wii U;;2015;Activision;Platform;;;;;0;;;;;
Skylanders Swap Force (USA);Skylanders Swap Force (USA);Nintendo Wii U;;2013;Activision;Platform;;;;;0;;;;;
Skylanders Trap Team (USA);Skylanders Trap Team (USA);Nintendo Wii U;;2014;Activision;Platform;;;;;0;;;;;
Skylanders - Spyro no Daiboken (Japan);Skylanders: Spyro no Daiboken (Japan);Nintendo Wii U;;2013;Activision;Platform;;;;;0;;;;;
Smurfs 2, The (USA);Smurfs 2, The (USA);Nintendo Wii U;;2013;Ubisoft;Platform;;;;;0;;;;;
Sniper Elite V2 (USA);Sniper Elite V2 (USA);Nintendo Wii U;;2013;505 Games;Shooter;;;;;0;;;;;
Sonic & All-Stars Racing Transformed (USA);Sonic & All-Stars Racing Transformed (USA);Nintendo Wii U;;2012;Sega;Driving;;;;;0;;;;;
Sonic Boom - Rise of Lyric (USA);Sonic Boom: Rise of Lyric (USA);Nintendo Wii U;;2014;Sega;Platform;;;;;0;;;;;
Sonic - Lost World (USA);Sonic: Lost World (USA);Nintendo Wii U;;2013;Sega;Platform;;;;;0;;;;;
Splatoon (USA);Splatoon (USA);Nintendo Wii U;;2015;Nintendo;Shooter;;;;;0;;;;;
SpongeBob SquarePants - Plankton's Robotic Revenge (USA);SpongeBob SquarePants: Plankton's Robotic Revenge (USA);Nintendo Wii U;;2013;Activision;Adventure;;;;;0;;;;;
Star Fox Guard (USA);Star Fox Guard (USA);Nintendo Wii U;;2016;Nintendo;Simulation;;;;;0;;;;;
Star Fox Zero (USA);Star Fox Zero (USA);Nintendo Wii U;;2016;Nintendo;Simulation;;;;;0;;;;;
SteamWorld Collection (USA);SteamWorld Collection (USA);Nintendo Wii U;;2016;Rising Star Games;Compilation;;;;;0;;;;;
Super Mario 3D World (USA);Super Mario 3D World (USA);Nintendo Wii U;;2013;Nintendo;Platform;;;;;0;;;;;
Super Mario Maker (USA);Super Mario Maker (USA);Nintendo Wii U;;2015;Nintendo;Platform;;;;;0;;;;;
Super Smash Bros. for Wii U (USA);Super Smash Bros. for Wii U (USA);Nintendo Wii U;;2014;Nintendo;Fighter;;;;;0;;;;;
Taiko no Tatsujin - Atsumete Tomodachi Daisakusen! (Japan);Taiko no Tatsujin: Atsumete Tomodachi Daisakusen! (Japan);Nintendo Wii U;;2015;Bandai Namco Games;Rhythm;;;;;0;;;;;
Taiko no Tatsujin - Tokumori! (Japan);Taiko no Tatsujin: Tokumori! (Japan);Nintendo Wii U;;2014;Bandai Namco Games;Rhythm;;;;;0;;;;;
Taiko no Tatsujin - Wii U Version (Japan);Taiko no Tatsujin: Wii U Version (Japan);Nintendo Wii U;;2013;Bandai Namco Games;Rhythm;;;;;0;;;;;
Tank! Tank! Tank! (USA);Tank! Tank! Tank! (USA);Nintendo Wii U;;2012;Namco Bandai Games;Simulation;;;;;0;;;;;
Tekken Tag Tournament 2 - Wii U Edition (USA);Tekken Tag Tournament 2: Wii U Edition (USA);Nintendo Wii U;;2012;Namco Bandai Games;Fighter;;;;;0;;;;;
Terraria (USA);Terraria (USA);Nintendo Wii U;;2016;505 Games;Adventure;;;;;0;;;;;
Teslagrad (Europe);Teslagrad (Europe);Nintendo Wii U;;2014;Rain Games;Platform;;;;;0;;;;;
Tokyo Mirage Sessions #FE (USA);Tokyo Mirage Sessions #FE (USA);Nintendo Wii U;;2016;Nintendo;Strategy;;;;;0;;;;;
Tom Clancy's Splinter Cell - Blacklist (USA);Tom Clancy's Splinter Cell: Blacklist (USA);Nintendo Wii U;;2013;Ubisoft;Action;;;;;0;;;;;
