#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Space Shuttle (Williams);Space Shuttle (Williams);PinballArcade;;1984;Williams;Pinball;;;;;0;;;;;
Star Trek - The Next Generation (Williams);Star Trek - The Next Generation (Williams);PinballArcade;;1993;Williams;Pinball;;;;;0;;;;;
Starship Troopers (Sega);Starship Troopers (Sega);PinballArcade;;1997;Sega;Pinball;;;;;0;;;;;
TX-Sector (Gottlieb);TX-Sector (Gottlieb);PinballArcade;;1988;Gottlieb;Pinball;;;;;0;;;;;
Tales of the Arabian Nights (Williams);Tales of the Arabian Nights (Williams);PinballArcade;;1996;Williams;Pinball;;;;;0;;;;;
Taxi (Williams);Taxi (Williams);PinballArcade;;1988;Williams;Pinball;;;;;0;;;;;
Tee'd Off (Gottlieb);Tee'd Off (Gottlieb);PinballArcade;;1993;Gottlieb;Pinball;;;;;0;;;;;
Terminator 2 - Judgment Day (Williams);Terminator 2 - Judgment Day (Williams);PinballArcade;;1991;Williams;Pinball;;;;;0;;;;;
Theatre of Magic (Bally);Theatre of Magic (Bally);PinballArcade;;1995;Bally;Pinball;;;;;0;;;;;
Twilight Zone (Bally);Twilight Zone (Bally);PinballArcade;;1993;Bally;Pinball;;;;;0;;;;;
Victory (Gottlieb);Victory (Gottlieb);PinballArcade;;1987;Gottlieb;Pinball;;;;;0;;;;;
WHO Dunnit (Bally);WHO Dunnit (Bally);PinballArcade;;1995;Bally;Pinball;;;;;0;;;;;
Whirlwind (Williams);Whirlwind (Williams);PinballArcade;;1990;Williams;Pinball;;;;;0;;;;;
White Water (Williams);White Water (Williams);PinballArcade;;1993;Williams;Pinball;;;;;0;;;;;
Xenon (Bally);Xenon;PinballArcade;;1980;Bally;Pinball;;;;;0;;;;;
