#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
3D Interceptor (1984)(Ventamatic)(es);3D Interceptor (1984)(Ventamatic)(es);ZX Spectrum;;;;;;;;;;;;;;
3D Labyrinth (1983)(Individual Software Service);3D Labyrinth (1983)(Individual Software Service);ZX Spectrum;;;;;;;;;;;;;;
3D Labyrinth (1983)(Individual Software Service)(de);3D Labyrinth (1983)(Individual Software Service)(de);ZX Spectrum;;;;;;;;;;;;;;
3D Labyrinth (1989)(Busy Software);3D Labyrinth (1989)(Busy Software);ZX Spectrum;;;;;;;;;;;;;;
3D Labyrinth (1989)(Busy Software, Fuxoft);3D Labyrinth (1989)(Busy Software, Fuxoft);ZX Spectrum;;;;;;;;;;;;;;
3D Lunattack (1984)(Hewson Consultants Ltd);3D Lunattack (1984)(Hewson Consultants Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Lunattack (1984)(Hewson Consultants);3D Lunattack (1984)(Hewson Consultants);ZX Spectrum;;;;;;;;;;;;;;
3D Lunattack (1984)(Hewson Consultants)[a];3D Lunattack (1984)(Hewson Consultants)[a];ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1982)(Fontana Publishing)(aka Labirint);3D Maze (1982)(Fontana Publishing)(aka Labirint);ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1982)(Fontana Publishing)(aka Lavirint);3D Maze (1982)(Fontana Publishing)(aka Lavirint);ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1982)(Impact Software [1]);3D Maze (1982)(Impact Software [1]);ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1982)(Impact Software);3D Maze (1982)(Impact Software);ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1982)(Phipps Associates);3D Maze (1982)(Phipps Associates);ZX Spectrum;;;;;;;;;;;;;;
3D Maze (1983)(Fontana Publishing)(16k);3D Maze (1983)(Fontana Publishing)(16k);ZX Spectrum;;;;;;;;;;;;;;
3D Maze of Gold (1982)(Gilsoft International);3D Maze of Gold (1982)(Gilsoft International);ZX Spectrum;;;;;;;;;;;;;;
3D Monster Chase (1984)(Microbyte)[Re-release];3D Monster Chase (1984)(Microbyte)[Re-release];ZX Spectrum;;;;;;;;;;;;;;
3D Monster Chase (1984)(Romik Software);3D Monster Chase (1984)(Romik Software);ZX Spectrum;;;;;;;;;;;;;;
3D Monster Maze (1997)(Russell Marks);3D Monster Maze (1997)(Russell Marks);ZX Spectrum;;;;;;;;;;;;;;
3D Monstruos (1982)(New Generation Software)(aka Escape)(eng);3D Monstruos (1982)(New Generation Software)(aka Escape)(eng);ZX Spectrum;;;;;;;;;;;;;;
3D Noughts and Crosses (1982)(Machinecraft Ltd);3D Noughts and Crosses (1982)(Machinecraft Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Oxo (1983)(Oasis Software);3D Oxo (1983)(Oasis Software);ZX Spectrum;;;;;;;;;;;;;;
3D Oxo (1983)(Oasis Software)(aka Invader Cube);3D Oxo (1983)(Oasis Software)(aka Invader Cube);ZX Spectrum;;;;;;;;;;;;;;
3D Painter (1983)(CDS Microsystems);3D Painter (1983)(CDS Microsystems);ZX Spectrum;;;;;;;;;;;;;;
3D Pinball (1989)(Mastertronic Plus);3D Pinball (1989)(Mastertronic Plus);ZX Spectrum;;;;;;;;;;;;;;
3D Pool (1989)(Firebird Software Ltd);3D Pool (1989)(Firebird Software Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Pool (1989)(Firebird Software);3D Pool (1989)(Firebird Software);ZX Spectrum;;;;;;;;;;;;;;
