#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
ecofghtr;Eco Fighters;MAME (Advance);;1993;Capcom;Shooter;;;;;0;;;;;
eightfrc;Eight Forces;Final Burn Alpha;;1994;Tecmo;Shooter;;;;;0;;;;;
espial;Espial;MAME (Advance);;1983;[Orca] Thunderbolt;Shooter;;;;;0;;;;;
exedexes;Exed Exes;Final Burn Alpha;;1985;Capcom;Shooter;;;;;0;;;;;
exerion;Exerion;MAME (Advance);;1983;Jaleco;Shooter;;;;;0;;;;;
explbrkr;Explosive Breaker;Final Burn Alpha;;1992;Kaneko;Shooter;;;;;0;;;;;
exzisus;Exzisus;Final Burn Alpha;;1987;Taito Corporation;Shooter;;;;;0;;;;;
fantzone;Fantasy Zone;Final Burn Alpha;;1986;Sega;Shooter;;;;;0;;;;;
fantzn2;Fantasy Zone 2;MAME (Advance);;1988;Sega;Shooter;;;;;0;;;;;
feversos;Fever SOS;Final Burn Alpha;;1998;Cave (Nihon System license);Shooter;;;;;0;;;;;
fghtatck;Fighter and Attacker;MAME (Advance);;1992;Namco;Shooter;;;;;0;;;;;
fhawk;Fighting Hawk;MAME (Advance);;1988;Taito Corporation Japan;Shooter;;;;;0;;;;;
fstarfrc;Final Star Force;MAME (Advance);;1992;Tecmo;Shooter;;;;;0;;;;;
finalizr;Finalizer - Super Transformation;Final Burn Alpha;;1985;Konami;Shooter;;;;;0;;;;;
firebarr;Fire Barrel;MAME (Advance);;1993;Irem;Shooter;;;;;0;;;;;
firehawk;Fire Hawk;MAME (Advance);;2001;ESD;Shooter;;;;;0;;;;;
fireshrk;Fire Shark;Final Burn Alpha;;1990;Toaplan;Shooter;;;;;0;;;;;
flower;Flower;MAME (Advance);;1986;Komax;Shooter;;;;;0;;;;;
fshark;Flying Shark;Final Burn Alpha;;1987;[Toaplan] Taito Corporation;Shooter;;;;;0;;;;;
forgottn;Forgotten Worlds;Final Burn Alpha;;1988;Capcom;Shooter;;;;;0;;;;;
formatz;Formation Z;MAME (Advance);;1984;Jaleco;Shooter;;;;;0;;;;;
gdarius2;G-Darius Ver.2;MAME (Advance);;1997;Taito;Shooter;;;;;0;;;;;
galaga;Galaga;Final Burn Alpha;;1981;Namco;Shooter;;;;;0;;;;;
galaga88;Galaga '88;MAME (Advance);;1987;Namco;Shooter;;;;;0;;;;;
galaxian;Galaxian;Final Burn Alpha;;1979;Namco;Shooter;;;;;0;;;;;
galmedes;Galmedes;Final Burn Alpha;;1992;Visco;Shooter;;;;;0;;;;;
