#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Successfully Learning German - Year 5 (Europe);Successfully Learning German - Year 5 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning Mathematics - Year 2 (Europe);Successfully Learning Mathematics - Year 2 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning Mathematics - Year 3 (Europe);Successfully Learning Mathematics - Year 3 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning Mathematics - Year 4 (Europe);Successfully Learning Mathematics - Year 4 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Successfully Learning Mathematics - Year 5 (Europe);Successfully Learning Mathematics - Year 5 (Europe);Nintendo WiiWare;;2011;Tivola;Education;;;;;0;;;;;
Sudoku Challenge! (USA);Sudoku Challenge! (USA);Nintendo WiiWare;;2008;Digital Leisure;Puzzle;;;;;0;;;;;
Sugarbunnies Wii - Youkoso Bunnies Field-e (Japan);Sugarbunnies Wii - Youkoso Bunnies Field-e (Japan);Nintendo WiiWare;;2009;Takara Tomy;Action;;;;;0;;;;;
Sugu Suro Duo - New Pulsar R&V (Japan);Sugu Suro Duo - New Pulsar R&V (Japan);Nintendo WiiWare;;2009;Yamasa Entertainment;Other;;;;;0;;;;;
Swords & Soldiers (USA);Swords & Soldiers (USA);Nintendo WiiWare;;2009;Ronimo Games;Strategy;;;;;0;;;;;
TNT Racers (USA);TNT Racers (USA);Nintendo WiiWare;;2012;dtp Entertainment;Racing;;;;;0;;;;;
TV Show King (USA) (v256);TV Show King (USA) (v256);Nintendo WiiWare;;2008;Gameloft;Board Game;;;;;0;;;;;
TV Show King 2 (USA);TV Show King 2 (USA);Nintendo WiiWare;;2009;Gameloft;Board Game;;;;;0;;;;;
Tales of Bearsworth Manor, The - Chaotic Conflicts (USA);Tales of Bearsworth Manor, The - Chaotic Conflicts (USA);Nintendo WiiWare;;2010;Square Enix;Puzzle;;;;;0;;;;;
Tales of Bearsworth Manor, The - Puzzling Pages (USA);Tales of Bearsworth Manor, The - Puzzling Pages (USA);Nintendo WiiWare;;2010;Square Enix;Puzzle;;;;;0;;;;;
Tales of Elastic Boy - Mission 1 (USA);Tales of Elastic Boy - Mission 1 (USA);Nintendo WiiWare;;2010;Lexis Numerique;Arcade;;;;;0;;;;;
Tales of Monkey Island - Chapter 1 - Launch of the Screaming Narwhal (USA);Tales of Monkey Island - Chapter 1 - Launch of the Screaming Narwhal (USA);Nintendo WiiWare;;2009;Telltale Games;Action;;;;;0;;;;;
Tales of Monkey Island - Chapter 2 - The Siege of Spinner Cay (USA);Tales of Monkey Island - Chapter 2 - The Siege of Spinner Cay (USA);Nintendo WiiWare;;2009;Telltale Games;Action;;;;;0;;;;;
Tales of Monkey Island - Chapter 3 - Lair of the Leviathan (USA);Tales of Monkey Island - Chapter 3 - Lair of the Leviathan (USA);Nintendo WiiWare;;2009;Telltale Games;Adventure;;;;;0;;;;;
Tales of Monkey Island - Chapter 4 - The Trial and Execution of Guybrush Threepwood (USA);Tales of Monkey Island - Chapter 4 - The Trial and Execution of Guybrush Threepwood (USA);Nintendo WiiWare;;2009;Telltale Games;Adventure;;;;;0;;;;;
Tales of Monkey Island - Chapter 5 - Rise of the Pirate God (USA);Tales of Monkey Island - Chapter 5 - Rise of the Pirate God (USA);Nintendo WiiWare;;2010;Telltale Games;Adventure;;;;;0;;;;;
Target Toss Pro - Bags (USA);Target Toss Pro - Bags (USA);Nintendo WiiWare;;2008;Incredible Technologies, n-Space;Sports;;;;;0;;;;;
Target Toss Pro - Lawn Darts (USA);Target Toss Pro - Lawn Darts (USA);Nintendo WiiWare;;2010;Incredible Technologies, n-Space;Sports;;;;;0;;;;;
Tenshi no Solitaire (Japan);Tenshi no Solitaire (Japan);Nintendo WiiWare;;2008;G-Mode;Other;;;;;0;;;;;
Tetris Party (USA);Tetris Party (USA);Nintendo WiiWare;;2008;Hudson Soft;Puzzle;;;;;0;;;;;
Texas Hold'em Poker (USA);Texas Hold'em Poker (USA);Nintendo WiiWare;;2009;Gameloft;Simulation;;;;;0;;;;;
Texas Hold'em Tournament (USA);Texas Hold'em Tournament (USA);Nintendo WiiWare;;2009;Digital Leisure;Simulation;;;;;0;;;;;
Three Musketeers, The - One For All (USA);Three Musketeers, The - One For All (USA);Nintendo WiiWare;;2009;Legendo Entertainment;Platformer;;;;;0;;;;;
ThruSpace (USA);ThruSpace (USA);Nintendo WiiWare;;2010;Keys Factory, Nintendo;Puzzle;;;;;0;;;;;
TikiTowers (USA);TikiTowers (USA);Nintendo WiiWare;;2008;RealNetworks;Puzzle;;;;;0;;;;;
Toki Tori (USA);Toki Tori (USA);Nintendo WiiWare;;2008;Two Tribes B.V.;Puzzle;;;;;0;;;;;
Tokyo City Nights (Japan);Tokyo City Nights (Japan);Nintendo WiiWare;;2008;Gameloft;Action;;;;;0;;;;;
Tomena Sanner (USA);Tomena Sanner (USA);Nintendo WiiWare;;2010;Konami;Action;;;;;0;;;;;
Tomy Car Drive Shutsudou! Kinkyuu Sharyou Hen (Japan);Tomy Car Drive Shutsudou! Kinkyuu Sharyou Hen (Japan);Nintendo WiiWare;;2009;Takara Tomy;Action;;;;;0;;;;;
Toribash (USA);Toribash (USA);Nintendo WiiWare;;2010;Nabi Studios;Fighting;;;;;0;;;;;
Trenches Generals (USA);Trenches Generals (USA);Nintendo WiiWare;;2011;Fishing Cactus;Strategy;;;;;0;;;;;
Triple Jumping Sports (USA);Triple Jumping Sports (USA);Nintendo WiiWare;;2010;The Code Monkeys;Sports;;;;;0;;;;;
Triple Running Sports (USA);Triple Running Sports (USA);Nintendo WiiWare;;2010;The Code Monkeys;Sports;;;;;0;;;;;
Triple Shot Sports (USA);Triple Shot Sports (USA);Nintendo WiiWare;;2010;The Code Monkeys;Sports;;;;;0;;;;;
Triple Throwing Sports (USA);Triple Throwing Sports (USA);Nintendo WiiWare;;2010;The Code Monkeys;Sports;;;;;0;;;;;
Tsuushin Taikyoku - Hayazashi Shogi Sandan (Japan);Tsuushin Taikyoku - Hayazashi Shogi Sandan (Japan);Nintendo WiiWare;;2008;Nintendo;Other;;;;;0;;;;;
Tsuushin Taikyoku - Igo Dojo 2700-Mon (Japan);Tsuushin Taikyoku - Igo Dojo 2700-Mon (Japan);Nintendo WiiWare;;2008;Nintendo;Action;;;;;0;;;;;
Tsuushin Taikyoku - World Chess (Japan);Tsuushin Taikyoku - World Chess (Japan);Nintendo WiiWare;;2008;Nintendo;Board Game;;;;;0;;;;;
Tumblebugs 2 (USA);Tumblebugs 2 (USA);Nintendo WiiWare;;2010;Wildfire Studios, Gameshastra;Puzzle;;;;;0;;;;;
UNO (USA);UNO (USA);Nintendo WiiWare;;2010;Gameloft;Board Game;;;;;0;;;;;
Ubongo (USA);Ubongo (USA);Nintendo WiiWare;;2011;Korner Entertainment;Board Game;;;;;0;;;;;
Unou Kids - Okigaru Unou Training (Japan);Unou Kids - Okigaru Unou Training (Japan);Nintendo WiiWare;;2009;IE Institute Co. Ltd.;Other;;;;;0;;;;;
Urbanix (USA);Urbanix (USA);Nintendo WiiWare;;2011;Nordcurrent;Arcade;;;;;0;;;;;
V.I.P. Casino - Blackjack (USA);V.I.P. Casino - Blackjack (USA);Nintendo WiiWare;;2008;High Voltage Software;Board Game;;;;;0;;;;;
Vampire Crystals (USA);Vampire Crystals (USA);Nintendo WiiWare;;2012;Shanblue Interactive;Action;;;;;0;;;;;
Very Hungry Caterpillar's ABCs, The (USA);Very Hungry Caterpillar's ABCs, The (USA);Nintendo WiiWare;;2010;Cybird;Education;;;;;0;;;;;
Violin Paradise (USA);Violin Paradise (USA);Nintendo WiiWare;;2010;Keystone Game Studio;Music;;;;;0;;;;;
Viral Survival (USA);Viral Survival (USA);Nintendo WiiWare;;2010;Fun Unit, Nippon Ichi Software, Peakvox;Action;;;;;0;;;;;
Voodoo Dice (USA);Voodoo Dice (USA);Nintendo WiiWare;;2010;Exkee, Ubisoft;Puzzle;;;;;0;;;;;
WarMen Tactics (USA);WarMen Tactics (USA);Nintendo WiiWare;;2010;Calaris;Action;;;;;0;;;;;
WarioWare D.I.Y. Showcase (USA);WarioWare D.I.Y. Showcase (USA);Nintendo WiiWare;;2010;Nintendo, Intelligent Systems;Other;;;;;0;;;;;
Water Warfare (USA);Water Warfare (USA);Nintendo WiiWare;;2009;Hudson Soft;Shooter;;;;;0;;;;;
Where's Wally - Fantastic Journey 1 (Europe);Where's Wally - Fantastic Journey 1 (Europe);Nintendo WiiWare;;2011;Ludia;Relaxation;;;;;0;;;;;
Where's Wally - Fantastic Journey 2 (Europe);Where's Wally - Fantastic Journey 2 (Europe);Nintendo WiiWare;;2011;Ludia;Puzzle;;;;;0;;;;;
Where's Wally - Fantastic Journey 3 (Europe);Where's Wally - Fantastic Journey 3 (Europe);Nintendo WiiWare;;2011;Ludia;Puzzle;;;;;0;;;;;
Wild West Guns (USA);Wild West Guns (USA);Nintendo WiiWare;;2008;Gameloft;Arcade;;;;;0;;;;;
Will of Dr. Frankenstein, The (Europe);Will of Dr. Frankenstein, The (Europe);Nintendo WiiWare;;2010;Enjoy Gaming;Adventure;;;;;0;;;;;
Word Searcher (USA);Word Searcher (USA);Nintendo WiiWare;;2009;Digital Leisure;Puzzle;;;;;0;;;;;
Word Searcher Deluxe (USA);Word Searcher Deluxe (USA);Nintendo WiiWare;;2011;Digital Leisure;Board Game;;;;;0;;;;;
World of Goo (USA);World of Goo (USA);Nintendo WiiWare;;2008;2D Boy, Nintendo;Puzzle;;;;;0;;;;;
Xmas Puzzle (USA);Xmas Puzzle (USA);Nintendo WiiWare;;2011;EnjoyUp Games;Puzzle;;;;;0;;;;;
Yakuman Wii - Ide Yosuke no Kenkou Mahjong (Japan);Yakuman Wii - Ide Yosuke no Kenkou Mahjong (Japan);Nintendo WiiWare;;2008;Nintedo, Spice Games;Board Game;;;;;0;;;;;
Yard Sale Hidden Treasures - Sunnyville (USA);Yard Sale Hidden Treasures - Sunnyville (USA);Nintendo WiiWare;;2010;Konami;Puzzle;;;;;0;;;;;
Yomi Kiku Asobi Wii (Japan);Yomi Kiku Asobi Wii (Japan);Nintendo WiiWare;;2008;Perpetuum;Other;;;;;0;;;;;
You, Me, and the Cubes (USA);You, Me, and the Cubes (USA);Nintendo WiiWare;;2009;Nintendo, Fyto;Puzzle;;;;;0;;;;;
Yummy Yummy Cooking Jam (USA);Yummy Yummy Cooking Jam (USA);Nintendo WiiWare;;2008;Virtual Toys;Action;;;;;0;;;;;
Zombie Panic in Wonderland (USA);Zombie Panic in Wonderland (USA);Nintendo WiiWare;;2010;Akaoni Studio, Marvelous Entertainment;Shooter;;;;;0;;;;;
Zombii Attack (USA);Zombii Attack (USA);Nintendo WiiWare;;2012;Gamers Digital, Motiviti;Action;;;;;0;;;;;
Zoo Disc Golf (USA);Zoo Disc Golf (USA);Nintendo WiiWare;;2010;Sonalysts;Sports;;;;;0;;;;;
escapeVektor - Chapter 1 (USA);escapeVektor - Chapter 1 (USA);Nintendo WiiWare;;2011;Nnooo;Arcade;;;;;0;;;;;
