xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfar3;X-Men Vs. Street Fighter (Asia 960910);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men vs Street Fighter (961023 Brazil);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfb;X-Men Vs. Street Fighter (Brazil 961023);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men vs Street Fighter (961004 Hispanic);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfh;X-Men Vs. Street Fighter (Hispanic 961004);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men vs Street Fighter (961004 Japan);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961004);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961023);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961023);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961023);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfj;X-Men Vs. Street Fighter (Japan 961023);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjphp;X-Men Vs. Street Fighter (Power hack by Pipi899);HBMame;xmvsf;1996;Pipi899;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men vs Street Fighter (960910 Japan);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 960910);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 961004);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 961004);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 961004);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr1;X-Men Vs. Street Fighter (Japan 961004);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men vs Street Fighter (960909 Japan);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960909);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960910);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960910);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960910);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr2;X-Men Vs. Street Fighter (Japan 960910);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr3;X-Men Vs. Street Fighter (Japan 960909);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr3;X-Men Vs. Street Fighter (Japan 960909);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr3;X-Men Vs. Street Fighter (Japan 960909);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfjr3;X-Men Vs. Street Fighter (Japan 960909);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men vs Street Fighter (960910 Euro);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME (Mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfr1;X-Men Vs. Street Fighter (Euro 960910);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfrm;X-Men Vs. Street Fighter (Easy Moves hack by Blackheart 2009-04-22);HBMame;xmvsf;2009;Blackheart;Fighter;;;;;0;;;;;
xmvsfryh;X-Men Vs. Street Fighter (ST Char hack by Ydmis);HBMame;xmvsf;1996;Ydmis;Fighter;;;;;0;;;;;
xmvsfu1d;X-Men vs Street Fighter (961004 USA Phoenix Edition) [Bootleg];Final Burn Alpha;xmvsf;1996;bootleg;;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);Arcade;xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);Final Burn Alpha;xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);HBMame;xmvsf;1996;bootleg;Fighter;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (Advance);xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (advance);xmvsf;1996;bootleg;Fighter;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (Libretro);xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (libretro);xmvsf;1996;bootleg;Fighter;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (Mame4all);xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME (mame4all);xmvsf;1996;bootleg;Fighter;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME;xmvsf;1996;bootleg;Fighter / Versus;;;;;0;;;;;
xmvsfu1d;X-Men Vs. Street Fighter (USA 961004 Phoenix Edition) (bootleg);MAME;xmvsf;1996;bootleg;Fighter;;;;;0;;;;;
xmvsfu;X-Men vs Street Fighter (961023 USA);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);Arcade;;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);Final Burn Alpha;;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Advance);;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Libretro);;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Mame4all);;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME;;1996;Capcom;;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfu;X-Men Vs. Street Fighter (USA 961023);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men vs Street Fighter (961004 USA);Final Burn Alpha;xmvsf;1996;Capcom;;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);Arcade;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);Arcade;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);Final Burn Alpha;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (Advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (Libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (Mame4all);xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME;xmvsf;1996;Capcom;Fighter / Versus;;;;;0;;;;;
xmvsfur1;X-Men Vs. Street Fighter (USA 961004);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur2;X-Men Vs. Street Fighter (USA 960910);MAME (advance);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur2;X-Men Vs. Street Fighter (USA 960910);MAME (libretro);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur2;X-Men Vs. Street Fighter (USA 960910);MAME (mame4all);xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
xmvsfur2;X-Men Vs. Street Fighter (USA 960910);MAME;xmvsf;1996;Capcom;Fighter;;;;;0;;;;;
