#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
psyvar2;Psyvariar 2: The Will To Fabricate (GDL-0024);Sega Naomi;;2003;G-Rev;Shooter;;;;;0;;;;;
puyoda;Puyo Puyo Da!;Sega Naomi;;1999;Compile;Rhythm;;;;;0;;;;;
puyofev;Puyo Puyo Fever (GDS-0031);Sega Naomi;;2003;Sega;Puzzle;;;;;0;;;;;
puyofevp;Puyo Puyo Fever (prototype);Sega Naomi;;2003;Sega;Puzzle;;;;;0;;;;;
qmegamis;Quiz Ah Megamisama;Sega Naomi;;2000;Sega;Quiz;;;;;0;;;;;
quizqgd;Quiz Keitai Q mode (GDL-0017);Sega Naomi;;2002;Amedio;Quiz;;;;;0;;;;;
radirgyo;Radirgy (GDL-0032);Sega Naomi;radirgy;2005;Milestone;Shooter;;;;;0;;;;;
radirgy;Radirgy (Rev. A) (GDL-0032A);Sega Naomi;;2005;Milestone;Shooter;;;;;0;;;;;
radirgyn;Radirgy Noa;Sega Naomi;;2009;Milestone Inc.;Shooter;;;;;0;;;;;
rhytngk;Rhythm Tengoku;Sega Naomi;;2007;Nintendo / Sega;Rhythm;;;;;0;;;;;
ringout;Ring Out 4x4 (Rev. A);Sega Naomi;;1999;Sega;Driving;;;;;0;;;;;
hopper;SWP Hopper Board;Sega Naomi;;2002;Sega;Action;;;;;0;;;;;
samba;Samba De Amigo (Rev. B);Sega Naomi;;1999;Sega;Rhythm;;;;;0;;;;;
sambap;Samba De Amigo (USA) (prototype);Sega Naomi;samba;1999;Sega;Rhythm;;;;;0;;;;;
samba2k;Samba De Amigo Ver. 2000;Sega Naomi;;2000;Sega;Rhythm;;;;;0;;;;;
smarinef;Sega Marine Fishing;Sega Naomi;;1999;Sega;Sports/Fishing;;;;;0;;;;;
sstrkfgt;Sega Strike Fighter (Rev. A) (Set 1);Sega Naomi;;2000;Sega;Flying;;;;;0;;;;;
sstrkfgta;Sega Strike Fighter (Rev. A) (Set 2);Sega Naomi;sstrkfgt;2000;Sega;Flying;;;;;0;;;;;
sstrkfgtd;Sega Strike Fighter Deluxe (Rev. A) (Set 1);Sega Naomi;sstrkfgt;2000;Sega;Flying;;;;;0;;;;;
sgtetris;Sega Tetris;Sega Naomi;;1999;Sega;Puzzle;;;;;0;;;;;
senkoo;Senko No Ronde (GDL-0030);Sega Naomi;senko;2005;G-Rev;Shooter;;;;;0;;;;;
senko;Senko No Ronde NEW ver. (Rev. A) (GDL-0030A);Sega Naomi;;2005;G-Rev;Shooter;;;;;0;;;;;
senkosp;Senko No Ronde Special (GDL-0038);Sega Naomi;;2006;G-Rev;Shooter;;;;;0;;;;;
shaktam;Shakatto Tambourine (Rev. B) (GDS-0002B);Sega Naomi;;2000;Sega;Rhythm;;;;;0;;;;;
