#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Simpsons, The - Treehouse of Horror;Simpsons, The - Treehouse of Horror;OpenBOR;;;;;;;;;;;;;;
Skull Kingz;Skull Kingz;OpenBOR;;;;;;;;;;;;;;
Skull Kingz Remake;Skull Kingz Remake;OpenBOR;;;;;;;;;;;;;;
Sonic X - Battle;Sonic X - Battle;OpenBOR;;;;;;;;;;;;;;
Soul Edge II;Soul Edge II;OpenBOR;;;;;;;;;;;;;;
Splatterhouse 1 - Deception of the Mask;Splatterhouse 1 - Deception of the Mask;OpenBOR;;;;;;;;;;;;;;
Splatterhouse 2 - Journey Through Hell;Splatterhouse 2 - Journey Through Hell;OpenBOR;;;;;;;;;;;;;;
Splatterhouse 3 - Back to Light;Splatterhouse 3 - Back to Light;OpenBOR;;;;;;;;;;;;;;
Stains of Deception;Stains of Deception;OpenBOR;;;;;;;;;;;;;;
Street Fight Rage;Street Fight Rage;OpenBOR;;;;;;;;;;;;;;
Street Fighter - Beats of Rage Remix II;Street Fighter - Beats of Rage Remix II;OpenBOR;;;;;;;;;;;;;;
Street Fighter - The Ultimate Collection;Street Fighter - The Ultimate Collection;OpenBOR;;;;;;;;;;;;;;
Street Fighter Victory;Street Fighter Victory;OpenBOR;;;;;;;;;;;;;;
Street Team;Street Team;OpenBOR;;;;;;;;;;;;;;
Streets Of Rage XXX;Streets Of Rage XXX;OpenBOR;;;;;;;;;;;;;;
Streets of Rage 4 HD (Demo);Streets of Rage 4 HD (Demo);OpenBOR;;;;;;;;;;;;;;
Streets of Russia;Streets of Russia;OpenBOR;;;;;;;;;;;;;;
Strider;Strider;OpenBOR;;;;;;;;;;;;;;
Strider 2;Strider 2;OpenBOR;;;;;;;;;;;;;;
Strider 3 - The Strider Army (Demo);Strider 3 - The Strider Army (Demo);OpenBOR;;;;;;;;;;;;;;
Strider X;Strider X;OpenBOR;;;;;;;;;;;;;;
Supah! Princess Defender (Demo);Supah! Princess Defender (Demo);OpenBOR;;;;;;;;;;;;;;
Super Fightin' Spirit;Super Fightin' Spirit;OpenBOR;;;;;;;;;;;;;;
Super Mario Brawl;Super Mario Brawl;OpenBOR;;;;;;;;;;;;;;
Super Mario Bros;Super Mario Bros;OpenBOR;;;;;;;;;;;;;;
Super Thundercats - The Lost Eye of Thundera;Super Thundercats - The Lost Eye of Thundera;OpenBOR;;;;;;;;;;;;;;
TMNT Red Sky Battle;TMNT Red Sky Battle;OpenBOR;;;;;;;;;;;;;;
TMNT Wrath of Shredder;TMNT Wrath of Shredder;OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Lost in Space;Teenage Mutant Ninja Turtles - Lost in Space;OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Retro (Demo);Teenage Mutant Ninja Turtles - Retro (Demo);OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Shell Shocked (Demo);Teenage Mutant Ninja Turtles - Shell Shocked (Demo);OpenBOR;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles III - The Manhattan Project;Teenage Mutant Ninja Turtles III - The Manhattan Project;OpenBOR;;;;;;;;;;;;;;
Terminator;Terminator;OpenBOR;;;;;;;;;;;;;;
Time Crisis - Side Scroller (Demo);Time Crisis - Side Scroller (Demo);OpenBOR;;;;;;;;;;;;;;
Turtles Ninjas and Battletoads;Turtles Ninjas and Battletoads;OpenBOR;;;;;;;;;;;;;;
Ultimate Super Mega Beatdown;Ultimate Super Mega Beatdown;OpenBOR;;;;;;;;;;;;;;
Urban Lockdown (Demo);Urban Lockdown (Demo);OpenBOR;;;;;;;;;;;;;;
Valdivia City Ransom;Valdivia City Ransom;OpenBOR;;;;;;;;;;;;;;
Vampire Rage;Vampire Rage;OpenBOR;;;;;;;;;;;;;;
Vendetta - The World Warrior;Vendetta - The World Warrior;OpenBOR;;;;;;;;;;;;;;
The Vengeance Of Kyo;The Vengeance Of Kyo;OpenBOR;;;;;;;;;;;;;;
Vermilion Sword;Vermilion Sword;OpenBOR;;;;;;;;;;;;;;
Village Of Rage;Village Of Rage;OpenBOR;;;;;;;;;;;;;;
Warrior Frenzy;Warrior Frenzy;OpenBOR;;;;;;;;;;;;;;
World Heroes - Supreme Justice;World Heroes - Supreme Justice;OpenBOR;;;;;;;;;;;;;;
World Heroes - Supreme Justice Extra;World Heroes - Supreme Justice Extra;OpenBOR;;;;;;;;;;;;;;
X-Men;X-Men;OpenBOR;;;;;;;;;;;;;;
X-Men - Guerra dos Clones (w English);X-Men - Guerra dos Clones (w English);OpenBOR;;;;;;;;;;;;;;
X-Men - Sagas;X-Men - Sagas;OpenBOR;;;;;;;;;;;;;;
X-Men Vs Street Fighter - Galaxy Clash;X-Men Vs Street Fighter - Galaxy Clash;OpenBOR;;;;;;;;;;;;;;
X-men Hunter for Mutants;X-men Hunter for Mutants;OpenBOR;;;;;;;;;;;;;;
Zombie - Streest of Rage;Zombie - Streest of Rage;OpenBOR;;;;;;;;;;;;;;
