#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Paper Mario - Sticker Star (USA);Paper Mario: Sticker Star (USA);Nintendo 3DS;;2012;Nintendo;Role-Playing;;;;;0;;;;;
Paws & Claws - Pampered Pets Resort 3D (USA);Paws & Claws: Pampered Pets Resort 3D (USA);Nintendo 3DS;;2012;THQ;Simulation;;;;;0;;;;;
Pazuru (Europe);Pazuru (Europe);Nintendo 3DS;;2015;Purple Hills;Puzzle;;;;;0;;;;;
Peanuts Movie, The - Snoopy's Grand Adventure (USA);Peanuts Movie, The: Snoopy's Grand Adventure (USA);Nintendo 3DS;;2015;Activision;Platform;;;;;0;;;;;
Penguins of Madagascar (USA);Penguins of Madagascar (USA);Nintendo 3DS;;2014;Little Orbit;Action;;;;;0;;;;;
Persona Q - Shadow of the Labyrinth (USA);Persona Q: Shadow of the Labyrinth (USA);Nintendo 3DS;;2014;Atlus;Role-Playing;;;;;0;;;;;
Pet Zombies (USA);Pet Zombies (USA);Nintendo 3DS;;2011;Majesco;Simulation;;;;;0;;;;;
Petz Beach (USA);Petz Beach (USA);Nintendo 3DS;;2014;Ubisoft;Virtual Life;;;;;0;;;;;
Petz Countryside (USA);Petz Countryside (USA);Nintendo 3DS;;2014;Ubisoft;Virtual Life;;;;;0;;;;;
Petz Fantasy 3D (USA);Petz Fantasy 3D (USA);Nintendo 3DS;;2011;Ubisoft;Simulation;;;;;0;;;;;
Phineas and Ferb - Quest for Cool Stuff (USA);Phineas and Ferb: Quest for Cool Stuff (USA);Nintendo 3DS;;2013;Majesco;Adventure;;;;;0;;;;;
Phonics Fun with Biff, Chip & Kipper Vol. 1 (Europe);Phonics Fun with Biff, Chip & Kipper Vol. 1 (Europe);Nintendo 3DS;;2014;Nintendo;Educational;;;;;0;;;;;
Phonics Fun with Biff, Chip & Kipper Vol. 2 (Europe);Phonics Fun with Biff, Chip & Kipper Vol. 2 (Europe);Nintendo 3DS;;2014;Nintendo;Educational;;;;;0;;;;;
Phonics Fun with Biff, Chip & Kipper Vol. 3 (Europe);Phonics Fun with Biff, Chip & Kipper Vol. 3 (Europe);Nintendo 3DS;;2014;Nintendo;Educational;;;;;0;;;;;
Picross 3D - Round 2 (Europe);Picross 3D: Round 2 (Europe);Nintendo 3DS;;2016;Nintendo;Puzzle;;;;;0;;;;;
Pilotwings Resort (USA);Pilotwings Resort (USA);Nintendo 3DS;;2011;Nintendo;Flying;;;;;0;;;;;
Pinball Hall of Fame - The Williams' Collection (USA);Pinball Hall of Fame: The Williams' Collection (USA);Nintendo 3DS;;2011;Crave;Pinball;;;;;0;;;;;
Pippi Longstocking 3D (Europe);Pippi Longstocking 3D (Europe);Nintendo 3DS;;2012;PAN Vision AB;Miscellaneous;;;;;0;;;;;
Pokemon Alpha Sapphire (USA);Pokemon Alpha Sapphire (USA);Nintendo 3DS;;2014;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Art Academy (USA);Pokemon Art Academy (USA);Nintendo 3DS;;2014;Nintendo;Educational;;;;;0;;;;;
Pokemon Moon (USA);Pokemon Moon (USA);Nintendo 3DS;;2016;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Mystery Dungeon - Gates to Infinity (USA);Pokemon Mystery Dungeon: Gates to Infinity (USA);Nintendo 3DS;;2013;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Omega Ruby (USA);Pokemon Omega Ruby (USA);Nintendo 3DS;;2014;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Rumble Blast (USA);Pokemon Rumble Blast (USA);Nintendo 3DS;;2011;Nintendo;Beat-'Em-Up;;;;;0;;;;;
Pokemon Rumble World (USA);Pokemon Rumble World (USA);Nintendo 3DS;;2016;Nintendo;Action;;;;;0;;;;;
Pokemon Sun (USA);Pokemon Sun (USA);Nintendo 3DS;;2016;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Super Mystery Dungeon (USA);Pokemon Super Mystery Dungeon (USA);Nintendo 3DS;;2015;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon X (USA);Pokemon X (USA);Nintendo 3DS;;2013;Nintendo;Role-Playing;;;;;0;;;;;
Pokemon Y (USA);Pokemon Y (USA);Nintendo 3DS;;2013;Nintendo;Role-Playing;;;;;0;;;;;
Poochy & Yoshi's Woolly World (USA);Poochy & Yoshi's Woolly World (USA);Nintendo 3DS;;2017;Nintendo;Platform;;;;;0;;;;;
Poptropica - Forgotten Islands (USA);Poptropica: Forgotten Islands (USA);Nintendo 3DS;;2014;Ubisoft;Miscellaneous;;;;;0;;;;;
Power Rangers - Megaforce (USA);Power Rangers: Megaforce (USA);Nintendo 3DS;;2013;Namco Bandai Games;Action;;;;;0;;;;;
Power Rangers - Super Megaforce (USA);Power Rangers: Super Megaforce (USA);Nintendo 3DS;;2014;Bandai Namco Games;Action;;;;;0;;;;;
Pro Evolution Soccer 2011 3D (USA);Pro Evolution Soccer 2011 3D (USA);Nintendo 3DS;;2011;Konami;Sports/Soccer;;;;;0;;;;;
Pro Evolution Soccer 2012 3D (USA);Pro Evolution Soccer 2012 3D (USA);Nintendo 3DS;;2012;Konami;Sports/Soccer;;;;;0;;;;;
Pro Evolution Soccer 2013 3D (USA);Pro Evolution Soccer 2013 3D (USA);Nintendo 3DS;;2012;Konami;Sports/Soccer;;;;;0;;;;;
Professor Layton and the Azran Legacy (USA);Professor Layton and the Azran Legacy (USA);Nintendo 3DS;;2014;Nintendo;Puzzle;;;;;0;;;;;
Professor Layton and the Miracle Mask (USA);Professor Layton and the Miracle Mask (USA);Nintendo 3DS;;2012;Nintendo;Puzzle;;;;;0;;;;;
Professor Layton vs. Phoenix Wright - Ace Attorney (USA);Professor Layton vs. Phoenix Wright: Ace Attorney (USA);Nintendo 3DS;;2014;Nintendo;Puzzle;;;;;0;;;;;
Project X Zone (USA);Project X Zone (USA);Nintendo 3DS;;2013;Namco Bandai Games;Strategy;;;;;0;;;;;
Project X Zone 2 (USA);Project X Zone 2 (USA);Nintendo 3DS;;2016;Bandai Namco Games;Strategy;;;;;0;;;;;
Puppies 3D (USA);Puppies 3D (USA);Nintendo 3DS;;2011;Ubisoft;Simulation;;;;;0;;;;;
Purr Pals - Purrfection (USA);Purr Pals: Purrfection (USA);Nintendo 3DS;;2012;THQ;Virtual Life;;;;;0;;;;;
Putty Squad (USA);Putty Squad (USA);Nintendo 3DS;;2014;Maximum Games;Platform;;;;;0;;;;;
Puzzle & Dragons Z - Puzzle & Dragons Super Mario Bros. Edition (USA);Puzzle & Dragons Z: Puzzle & Dragons Super Mario Bros. Edition (USA);Nintendo 3DS;;2015;Nintendo;Compilation;;;;;0;;;;;
Puzzler Brain Games (Europe);Puzzler Brain Games (Europe);Nintendo 3DS;;2013;Koch Media;Puzzle;;;;;0;;;;;
Puzzler Mind Gym 3D (USA);Puzzler Mind Gym 3D (USA);Nintendo 3DS;;2011;Ubisoft;Puzzle;;;;;0;;;;;
Puzzler World 2012 3D (USA);Puzzler World 2012 3D (USA);Nintendo 3DS;;2012;Ubisoft;Puzzle;;;;;0;;;;;
Puzzler World 2013 (USA);Puzzler World 2013 (USA);Nintendo 3DS;;2013;Maximum Family Games;Puzzle;;;;;0;;;;;
Rabbids Rumble (USA);Rabbids Rumble (USA);Nintendo 3DS;;2012;Ubisoft;Platform;;;;;0;;;;;
Rabbids - Travel in Time 3D (USA);Rabbids: Travel in Time 3D (USA);Nintendo 3DS;;2011;Ubisoft;Platform;;;;;0;;;;;
Rayman 3D (USA);Rayman 3D (USA);Nintendo 3DS;;2011;Ubisoft;Platform;;;;;0;;;;;
Rayman Origins (USA);Rayman Origins (USA);Nintendo 3DS;;2012;Ubisoft;Platform;;;;;0;;;;;
Real Heroes - Firefighter 3D (USA);Real Heroes: Firefighter 3D (USA);Nintendo 3DS;;2013;Reef Entertainment;Simulation;;;;;0;;;;;
Reel Fishing Paradise 3D (USA);Reel Fishing Paradise 3D (USA);Nintendo 3DS;;2011;Natsume;Sports/Fishing;;;;;0;;;;;
Regular Show - Mordecai and Rigby in 8-bit Land (USA);Regular Show: Mordecai and Rigby in 8-bit Land (USA);Nintendo 3DS;;2013;D3Publisher;Adventure;;;;;0;;;;;
Resident Evil - Revelations (USA);Resident Evil: Revelations (USA);Nintendo 3DS;;2012;Capcom;Adventure;;;;;0;;;;;
Resident Evil - The Mercenaries 3D (USA);Resident Evil: The Mercenaries 3D (USA);Nintendo 3DS;;2011;Capcom;Adventure;;;;;0;;;;;
Return to PopoloCrois - A Story of Seasons Fairytale (USA);Return to PopoloCrois: A Story of Seasons Fairytale (USA);Nintendo 3DS;;2016;XSeed Games;Strategy;;;;;0;;;;;
Rhythm Paradise Megamix (Europe);Rhythm Paradise Megamix (Europe);Nintendo 3DS;;2016;Nintendo;Rhythm;;;;;0;;;;;
Rhythm Thief & the Emperor's Treasure (USA);Rhythm Thief & the Emperor's Treasure (USA);Nintendo 3DS;;2012;Sega;Rhythm;;;;;0;;;;;
Ridge Racer 3D (USA);Ridge Racer 3D (USA);Nintendo 3DS;;2011;Namco Bandai Games;Driving;;;;;0;;;;;
Riding Stables 3D (Europe);Riding Stables 3D (Europe);Nintendo 3DS;;2012;dtp Young Entertainment AG;Simulation;;;;;0;;;;;
Riding Star 3D (Europe);Riding Star 3D (Europe);Nintendo 3DS;;2014;TREVA Entertainment;Sports/Horse Racing;;;;;0;;;;;
Rise of the Guardians (USA);Rise of the Guardians (USA);Nintendo 3DS;;2012;D3Publisher;Adventure;;;;;0;;;;;
River City - Tokyo Rumble (USA);River City: Tokyo Rumble (USA);Nintendo 3DS;;2016;Natsume;Beat-'Em-Up;;;;;0;;;;;
Rodea the Sky Soldier (USA);Rodea the Sky Soldier (USA);Nintendo 3DS;;2015;NIS America;Platform;;;;;0;;;;;
RollerCoaster Tycoon 3D (USA);RollerCoaster Tycoon 3D (USA);Nintendo 3DS;;2012;Atari SA;Strategy;;;;;0;;;;;
Rune Factory 4 (USA);Rune Factory 4 (USA);Nintendo 3DS;;2013;XSeed Games;Strategy;;;;;0;;;;;
Safari Quest (Europe);Safari Quest (Europe);Nintendo 3DS;;2014;Joindots;Puzzle;;;;;0;;;;;
Samurai Warriors - Chronicles (USA);Samurai Warriors: Chronicles (USA);Nintendo 3DS;;2011;Koei Tecmo Games;Beat-'Em-Up;;;;;0;;;;;
Scooby-Doo! & Looney Tunes Cartoon Universe - Adventure (USA);Scooby-Doo! & Looney Tunes Cartoon Universe: Adventure (USA);Nintendo 3DS;;2014;Warner Bros. Interactive Entertainment;Adventure;;;;;0;;;;;
Scribblenauts Unlimited (USA);Scribblenauts Unlimited (USA);Nintendo 3DS;;2012;Warner Bros. Interactive Entertainment;Puzzle;;;;;0;;;;;
Scribblenauts Unmasked - A DC Comics Adventure (USA);Scribblenauts Unmasked: A DC Comics Adventure (USA);Nintendo 3DS;;2013;Warner Bros. Interactive Entertainment;Puzzle;;;;;0;;;;;
Secret Agent Files - Miami (Europe);Secret Agent Files: Miami (Europe);Nintendo 3DS;;2013;Purple Hills;Adventure;;;;;0;;;;;
Secret Mysteries in London (Europe);Secret Mysteries in London (Europe);Nintendo 3DS;;2012;Licensed 4U;Puzzle;;;;;0;;;;;
Secrets of the Titanic (Europe);Secrets of the Titanic (Europe);Nintendo 3DS;;2012;Avanquest Software;Puzzle;;;;;0;;;;;
Sega 3D Classics Collection (USA);Sega 3D Classics Collection (USA);Nintendo 3DS;;2016;Sega;Compilation;;;;;0;;;;;
Senran Kagura 2 - Deep Crimson (USA);Senran Kagura 2: Deep Crimson (USA);Nintendo 3DS;;2015;XSeed Games;Beat-'Em-Up;;;;;0;;;;;
Senran Kagura Burst (Europe);Senran Kagura Burst (Europe);Nintendo 3DS;;2014;Zen United;Beat-'Em-Up;;;;;0;;;;;
Shanghai Mahjong (Europe);Shanghai Mahjong (Europe);Nintendo 3DS;;2014;Bigben Interactive;Mahjong;;;;;0;;;;;
Shantae and the Pirate's Curse (USA);Shantae and the Pirate's Curse (USA);Nintendo 3DS;;2016;Rising Star Games;Platform;;;;;0;;;;;
Sherlock Holmes - The Mystery of the Frozen City (Europe);Sherlock Holmes: The Mystery of the Frozen City (Europe);Nintendo 3DS;;2012;Focus Home Interactive;Puzzle;;;;;0;;;;;
Shifting World (USA);Shifting World (USA);Nintendo 3DS;;2012;Aksys Games;Puzzle;;;;;0;;;;;
Shin Megami Tensei IV (USA);Shin Megami Tensei IV (USA);Nintendo 3DS;;2013;Atlus;Role-Playing;;;;;0;;;;;
Shin Megami Tensei IV - Apocalypse (USA);Shin Megami Tensei IV: Apocalypse (USA);Nintendo 3DS;;2016;Atlus;Role-Playing;;;;;0;;;;;
